Distance,Intensity
16.814,65503.0352
16.901,65509.4180
16.987,65499.3672
17.074,65498.8242
17.161,65503.1836
17.247,65511.0195
17.334,65514.6211
17.421,65500.0039
17.507,65498.9883
17.594,65499.4062
17.681,65499.1719
17.767,65507.3242
17.854,65506.0273
17.941,65496.7617
18.027,65505.3086
18.114,65491.4961
18.201,65507.4180
18.287,65494.4219
18.374,65504.6328
18.461,65497.4844
18.547,65507.5078
18.634,65507.2852
18.721,65500.6211
18.807,65499.7305
18.894,65486.5156
18.981,65506.1641
19.067,65500.3438
19.154,65504.6797
19.241,65500.4414
19.327,65508.2227
19.414,65496.8906
19.501,65496.7773
19.587,65502.6484
19.674,65497.1641
19.761,65497.3633
19.847,65507.6680
19.934,65504.3945
20.021,65496.5234
20.107,65506.1523
20.194,65503.9297
20.281,65505.5352
20.367,65503.4688
20.454,65505.8828
20.541,65510.8203
20.627,65504.9492
20.714,65496.8594
20.801,65515.1328
20.888,65507.7617
20.974,65508.5547
21.061,65525.0000
21.148,65520.2422
21.234,65524.0234
21.321,65510.9609
21.408,65516.5859
21.494,65513.6797
21.581,65511.2383
21.668,65508.4883
21.754,65505.5000
21.841,65521.7266
21.928,65514.2539
22.014,65507.5195
22.101,65511.7617
22.188,65522.2344
22.274,65519.7695
22.361,65516.2031
22.448,65501.8047
22.534,65486.3672
22.621,65509.8594
22.708,65505.9141
22.794,65498.6211
22.881,65506.4141
22.968,65501.0547
23.054,65514.1211
23.141,65519.2148
23.228,65508.4727
23.314,65517.1953
23.401,65509.8398
23.488,65507.6523
23.574,65520.3945
23.661,65510.1836
23.748,65500.0938
23.834,65508.9180
23.921,65499.5234
24.008,65506.2422
24.094,65498.5391
24.181,65508.8867
24.268,65520.5117
24.354,65506.6367
24.441,65522.1562
24.528,65518.6172
24.614,65503.5469
24.701,65504.9883
24.788,65516.5820
24.874,65500.2852
24.961,65509.0000
25.048,65515.1211
25.134,65511.1562
25.221,65518.6797
25.308,65509.0000
25.394,65508.8750
25.481,65507.8281
25.568,65519.5938
25.654,65516.5898
25.741,65515.8164
25.828,65516.3750
25.914,65516.0234
26.001,65508.2070
26.088,65507.3008
26.174,65519.3984
26.261,65509.3008
26.348,65498.0898
26.434,65511.5586
26.521,65516.1719
26.608,65517.6133
26.694,65509.9102
26.781,65524.6914
26.868,65529.9258
26.954,65518.2109
27.041,65509.8242
27.128,65518.6367
27.214,65514.8125
27.301,65513.4531
27.388,65521.5938
27.474,65508.8945
27.561,65510.8516
27.648,65520.9062
27.734,65519.4922
27.821,65517.6875
27.908,65503.2461
27.994,65504.2852
28.081,65505.4180
28.168,65507.9727
28.254,65495.8711
28.341,65500.2344
28.428,65490.9609
28.514,65497.4141
28.601,65501.6562
28.688,65503.3203
28.774,65505.3242
28.861,65499.0156
28.948,65505.0078
29.034,65495.6680
29.121,65497.3438
29.208,65494.6914
29.295,65496.0000
29.381,65503.9492
29.468,65496.6914
29.555,65504.4531
29.641,65502.0234
29.728,65497.3672
29.815,65501.5469
29.901,65503.7188
29.988,65496.6875
30.075,65497.2578
30.161,65505.3477
30.248,65495.2148
30.335,65515.1641
30.421,65514.1562
30.508,65513.6484
30.595,65505.5391
30.681,65514.0625
30.768,65515.6367
30.855,65515.1641
30.941,65521.0000
31.028,65519.0078
31.115,65517.4297
31.201,65510.6602
31.288,65521.5273
31.375,65525.5234
31.461,65511.2773
31.548,65509.6484
31.635,65513.2734
31.721,65516.5430
31.808,65517.6562
31.895,65511.0977
31.981,65514.6055
32.068,65506.4219
32.155,65514.1719
32.241,65510.6289
32.328,65527.7148
32.415,65514.6836
32.501,65513.7344
32.588,65523.6289
32.675,65515.1133
32.761,65517.7656
32.848,65526.0938
32.935,65513.2148
33.021,65503.3789
33.108,65511.4336
33.195,65518.0508
33.281,65515.6758
33.368,65507.6172
33.455,65519.8477
33.541,65506.0000
33.628,65519.2266
33.715,65521.5508
33.801,65523.9023
33.888,65521.8398
33.975,65513.2461
34.061,65522.2617
34.148,65526.7578
34.235,65510.7539
34.321,65509.5508
34.408,65529.2539
34.495,65510.7930
34.581,65515.0117
34.668,65514.7891
34.755,65520.6055
34.841,65526.7969
34.928,65514.1758
35.015,65518.0117
35.101,65508.8398
35.188,65513.1680
35.275,65515.5156
35.361,65523.3438
35.448,65506.4453
35.535,65514.5078
35.621,65516.4023
35.708,65521.9492
35.795,65527.5938
35.881,65514.5273
35.968,65499.0664
36.055,65516.0430
36.141,65527.5234
36.228,65520.9922
36.315,65515.4102
36.401,65513.4688
36.488,65509.1602
36.575,65512.0000
36.661,65518.1562
36.748,65512.0000
36.835,65531.6133
36.921,65524.9688
37.008,65529.4727
37.095,65522.5898
37.181,65517.4453
37.268,65522.8633
37.355,65516.7188
37.441,65523.6055
37.528,65520.1172
37.615,65516.8320
37.702,65514.8320
37.788,65510.6953
37.875,65505.9648
37.962,65508.0938
38.048,65513.0664
38.135,65514.8750
38.222,65516.6367
38.308,65504.7617
38.395,65499.7070
38.482,65507.4609
38.568,65513.9102
38.655,65493.8906
38.742,65496.5469
38.828,65504.5547
38.915,65500.0234
39.002,65492.4805
39.088,65498.5078
39.175,65497.1992
39.262,65498.3555
39.348,65493.5234
39.435,65502.2812
39.522,65498.8164
39.608,65502.3672
39.695,65489.3516
39.782,65495.7148
39.868,65512.2500
39.955,65502.9180
40.042,65509.8594
40.128,65510.9219
40.215,65504.6211
40.302,65515.0938
40.388,65510.4297
40.475,65512.4648
40.562,65511.4062
40.648,65520.4688
40.735,65527.0625
40.822,65518.9648
40.908,65524.6562
40.995,65533.5859
41.082,65511.6406
41.168,65533.5273
41.255,65525.6797
41.342,65520.0781
41.428,65520.9062
41.515,65519.9531
41.602,65527.1758
41.688,65535.0000
41.775,65527.8398
41.862,65530.3281
41.948,65523.0352
42.035,65529.6875
42.122,65521.9375
42.208,65516.0898
42.295,65524.2891
42.382,65531.9219
42.468,65510.1914
42.555,65527.6641
42.642,65513.5312
42.728,65520.9648
42.815,65525.6523
42.902,65532.4648
42.988,65528.5195
43.075,65523.9219
43.162,65527.9688
43.248,65518.5039
43.335,65524.9609
43.422,65532.4961
43.508,65515.0000
43.595,65524.5195
43.682,65513.5117
43.768,65521.4180
43.855,65528.0234
43.942,65530.4570
44.028,65503.6133
44.115,65520.0000
44.202,65524.4141
44.288,65520.6875
44.375,65535.0000
44.462,65522.1523
44.548,65517.2852
44.635,65513.0000
44.722,65527.8594
44.808,65515.4766
44.895,65525.8047
44.982,65520.9922
45.068,65514.6602
45.155,65525.1406
45.242,65515.9609
45.328,65527.7734
45.415,65497.1250
45.502,65522.9102
45.588,65512.8086
45.675,65521.3516
45.762,65531.3203
45.848,65521.9336
45.935,65531.0547
46.022,65516.5938
46.109,65515.8281
46.195,65524.3828
46.282,65532.3398
46.369,65518.4102
46.455,65524.2773
46.542,65516.8359
46.629,65513.2539
46.715,65525.8320
46.802,65525.0742
46.889,65517.8398
46.975,65517.1172
47.062,65526.0312
47.149,65530.6641
47.235,65520.5430
47.322,65529.5273
47.409,65512.2891
47.495,65535.0000
47.582,65519.5469
47.669,65525.9570
47.755,65519.2930
47.842,65518.6484
47.929,65531.1445
48.015,65514.9297
48.102,65521.5547
48.189,65504.9102
48.275,65511.5391
48.362,65501.8906
48.449,65515.5898
48.535,65521.6133
48.622,65512.6758
48.709,65508.8750
48.795,65503.5430
48.882,65504.1250
48.969,65511.7500
49.055,65502.1289
49.142,65506.8711
49.229,65495.1719
49.315,65499.1680
49.402,65501.1602
49.489,65502.1172
49.575,65502.0000
49.662,65494.1445
49.749,65497.2891
49.835,65505.4258
49.922,65505.9844
50.009,65506.4492
50.095,65502.8477
50.182,65496.6562
50.269,65523.0859
50.355,65505.5820
50.442,65512.0586
50.529,65519.2891
50.615,65525.3789
50.702,65519.2344
50.789,65511.9141
50.875,65518.0430
50.962,65527.1289
51.049,65524.0273
51.135,65521.2188
51.222,65529.6523
51.309,65522.8438
51.395,65521.0000
51.482,65532.0430
51.569,65526.7031
51.655,65526.2188
51.742,65525.4844
51.829,65523.4688
51.915,65530.4219
52.002,65521.2305
52.089,65527.3750
52.175,65518.8008
52.262,65530.1953
52.349,65526.2188
52.435,65526.9727
52.522,65516.7930
52.609,65525.7891
52.695,65518.3945
52.782,65533.8203
52.869,65513.6328
52.955,65525.8711
53.042,65531.0938
53.129,65517.7344
53.215,65509.3242
53.302,65523.0977
53.389,65519.0000
53.475,65525.3125
53.562,65531.9258
53.649,65532.5352
53.735,65527.5312
53.822,65535.0000
53.909,65525.6641
53.995,65528.7930
54.082,65518.8086
54.169,65519.5117
54.256,65513.1406
54.342,65534.2500
54.429,65528.6328
54.516,65520.8672
54.602,65522.9609
54.689,65535.0000
54.776,65529.8125
54.862,65524.9141
54.949,65531.6836
55.036,65526.3086
55.122,65523.6641
55.209,65523.3438
55.296,65525.1875
55.382,65529.8164
55.469,65522.2734
55.556,65529.6602
55.642,65522.6406
55.729,65524.6836
55.816,65515.9453
55.902,65526.7773
55.989,65523.2109
56.076,65518.2891
56.162,65527.5195
56.249,65516.9492
56.336,65523.8281
56.422,65525.2734
56.509,65525.4023
56.596,65533.9531
56.682,65528.5586
56.769,65530.9570
56.856,65525.1992
56.942,65516.2227
57.029,65524.7578
57.116,65516.9023
57.202,65524.4258
57.289,65514.1250
57.376,65525.9766
57.462,65514.7734
57.549,65515.7422
57.636,65529.9883
57.722,65520.0508
57.809,65525.6836
57.896,65532.6562
57.982,65529.3320
58.069,65534.6680
58.156,65521.9844
58.242,65519.6367
58.329,65511.0000
58.416,65505.6445
58.502,65507.8828
58.589,65517.0000
58.676,65514.3242
58.762,65511.4922
58.849,65501.2656
58.936,65503.0625
59.022,65501.2539
59.109,65510.3203
59.196,65500.4023
59.282,65490.4609
59.369,65499.7656
59.456,65495.5156
59.542,65502.5273
59.629,65487.4609
59.716,65505.4297
59.802,65501.3750
59.889,65493.7930
59.976,65502.4453
60.062,65505.8750
60.149,65502.0000
60.236,65494.2305
60.322,65509.7969
60.409,65516.1328
60.496,65513.5234
60.582,65521.6602
60.669,65517.7266
60.756,65523.2852
60.842,65523.0000
60.929,65527.2969
61.016,65526.0117
61.102,65522.7852
61.189,65527.5469
61.276,65525.5195
61.362,65521.0625
61.449,65518.4062
61.536,65532.9492
61.622,65524.1250
61.709,65527.1836
61.796,65529.7812
61.882,65528.9336
61.969,65522.8633
62.056,65521.8672
62.142,65508.4297
62.229,65506.6953
62.316,65533.0117
62.402,65512.0898
62.489,65526.1016
62.576,65521.2461
62.663,65511.5234
62.749,65523.1641
62.836,65524.8867
62.923,65524.0469
63.009,65533.8945
63.096,65528.9531
63.183,65534.7266
63.269,65525.7266
63.356,65517.9023
63.443,65522.6445
63.529,65527.8086
63.616,65521.3047
63.703,65519.8047
63.789,65519.1992
63.876,65526.7578
63.963,65532.0859
64.049,65526.0273
64.136,65518.6836
64.223,65522.1445
64.309,65519.4375
64.396,65517.9805
64.483,65520.9727
64.569,65535.0000
64.656,65521.4844
64.743,65518.0938
64.829,65525.6641
64.916,65522.4453
65.003,65529.7695
65.089,65522.4805
65.176,65529.4961
65.263,65529.5000
65.349,65503.4961
65.436,65518.7539
65.523,65535.0000
65.609,65521.1836
65.696,65525.9414
65.783,65524.5586
65.869,65522.5430
65.956,65528.1289
66.043,65527.2773
66.129,65521.2383
66.216,65519.7812
66.303,65531.1914
66.389,65519.3203
66.476,65520.9453
66.563,65531.9453
66.649,65520.8945
66.736,65533.8359
66.823,65527.1602
66.909,65533.4609
66.996,65527.3008
67.083,65521.1250
67.169,65525.5430
67.256,65530.4570
67.343,65534.0938
67.429,65532.0742
67.516,65521.4297
67.603,65532.3242
67.689,65521.1094
67.776,65520.4531
67.863,65527.9180
67.949,65523.2852
68.036,65526.9453
68.123,65521.6914
68.209,65519.2969
68.296,65531.5586
68.383,65510.7852
68.469,65510.0000
68.556,65514.6953
68.643,65518.6758
68.729,65519.6289
68.816,65511.8828
68.903,65509.8789
68.989,65512.3086
69.076,65499.0938
69.163,65499.5898
69.249,65510.4492
69.336,65499.3906
69.423,65494.2148
69.509,65509.1875
69.596,65494.2031
69.683,65496.6016
69.769,65497.5664
69.856,65509.0273
69.943,65496.6250
70.029,65495.5625
70.116,65506.6680
70.203,65508.2617
70.289,65500.0391
70.376,65493.9570
70.463,65500.0430
70.549,65513.6211
70.636,65501.6953
70.723,65519.0625
70.810,65510.7930
70.896,65524.8164
70.983,65494.8438
71.070,65517.3828
71.156,65528.1836
71.243,65528.1797
71.330,65521.1953
71.416,65522.4609
71.503,65528.7539
71.590,65521.8359
71.676,65532.7070
71.763,65525.6484
71.850,65530.8711
71.936,65519.5977
72.023,65509.5156
72.110,65531.4023
72.196,65534.8281
72.283,65515.0625
72.370,65520.8398
72.456,65519.1719
72.543,65511.6641
72.630,65532.3555
72.716,65520.6836
72.803,65525.0000
72.890,65514.8906
72.976,65520.2891
73.063,65535.0000
73.150,65532.6797
73.236,65531.0391
73.323,65510.4180
73.410,65523.6250
73.496,65524.9141
73.583,65505.0078
73.670,65529.9336
73.756,65524.0391
73.843,65522.2422
73.930,65530.6367
74.016,65520.3125
74.103,65525.1094
74.190,65520.0625
74.276,65511.9531
74.363,65511.8906
74.450,65516.5781
74.536,65515.9961
74.623,65525.7227
74.710,65533.1602
74.796,65522.2656
74.883,65528.1172
74.970,65516.0781
75.056,65526.3867
75.143,65528.4102
75.230,65531.5938
75.316,65511.3633
75.403,65524.0664
75.490,65517.6641
75.576,65525.5039
75.663,65514.0000
75.750,65519.0000
75.836,65532.4297
75.923,65504.5508
76.010,65521.2422
76.096,65532.6172
76.183,65535.0000
76.270,65524.4805
76.356,65509.0625
76.443,65507.4297
76.530,65532.1914
76.616,65518.7930
76.703,65532.6289
76.790,65517.4102
76.876,65522.8828
76.963,65524.3867
77.050,65526.3125
77.136,65520.6797
77.223,65532.4258
77.310,65534.3320
77.396,65526.6680
77.483,65522.0938
77.570,65525.9141
77.656,65533.7109
77.743,65524.0156
77.830,65534.1055
77.916,65514.4648
78.003,65533.2070
78.090,65505.8203
78.176,65528.2031
78.263,65515.9062
78.350,65532.8086
78.436,65530.4922
78.523,65519.8789
78.610,65517.0977
78.696,65519.9492
78.783,65508.0938
78.870,65525.7188
78.956,65514.8867
79.043,65499.9102
79.130,65497.0859
79.216,65500.8086
79.303,65491.5312
79.390,65514.1602
79.477,65513.8750
79.563,65503.8828
79.650,65503.0000
79.737,65499.1680
79.823,65499.5859
79.910,65499.1016
79.997,65500.0820
80.083,65515.1680
80.170,65506.2148
80.257,65507.3984
80.343,65491.2266
80.430,65493.7266
80.517,65520.6562
80.603,65503.4414
80.690,65501.2188
80.777,65510.6406
80.863,65518.9297
80.950,65519.5820
81.037,65531.1758
81.123,65531.2539
81.210,65506.2031
81.297,65523.1328
81.383,65525.6133
81.470,65523.6172
81.557,65534.5625
81.643,65516.6797
81.730,65531.2422
81.817,65526.7617
81.903,65522.0000
81.990,65514.2305
82.077,65510.1367
82.163,65535.0000
82.250,65517.8906
82.337,65534.9453
82.423,65517.9492
82.510,65520.5703
82.597,65526.4922
82.683,65533.0039
82.770,65534.4648
82.857,65535.0000
82.943,65525.0156
83.030,65524.1367
83.117,65526.3594
83.203,65522.5273
83.290,65533.7148
83.377,65532.1250
83.463,65518.2852
83.550,65528.0391
83.637,65531.4570
83.723,65503.6797
83.810,65525.5938
83.897,65515.1445
83.983,65520.4414
84.070,65534.8320
84.157,65522.6055
84.243,65532.6484
84.330,65522.6289
84.417,65533.0586
84.503,65509.7500
84.590,65515.9727
84.677,65517.0547
84.763,65516.4922
84.850,65520.3750
84.937,65525.9062
85.023,65529.7695
85.110,65509.5469
85.197,65527.1680
85.283,65534.0000
85.370,65516.0000
85.457,65530.0898
85.543,65510.4219
85.630,65533.8242
85.717,65524.7617
85.803,65523.9180
85.890,65515.0781
85.977,65515.1914
86.063,65534.8242
86.150,65534.8711
86.237,65504.1250
86.323,65512.1836
86.410,65517.9453
86.497,65527.9180
86.583,65523.9258
86.670,65523.9844
86.757,65511.0625
86.843,65513.0430
86.930,65518.0078
87.017,65524.0000
87.103,65525.9961
87.190,65518.0117
87.277,65516.0586
87.363,65524.9805
87.450,65519.0195
87.537,65522.0195
87.624,65515.0469
87.710,65516.9922
87.797,65534.8203
87.884,65534.8320
87.970,65525.8672
88.057,65521.0938
88.144,65530.0117
88.230,65517.2500
88.317,65534.9258
88.404,65525.7930
88.490,65526.1523
88.577,65518.2344
88.664,65521.2656
88.750,65522.7227
88.837,65522.0000
88.924,65495.2422
89.010,65512.8867
89.097,65512.7383
89.184,65504.2500
89.270,65502.2578
89.357,65499.6172
89.444,65502.5820
89.530,65495.1172
89.617,65498.1797
89.704,65502.0312
89.790,65505.0625
89.877,65503.8359
89.964,65501.5273
90.050,65497.6523
90.137,65498.2852
90.224,65498.5156
90.310,65492.5312
90.397,65498.3125
90.484,65504.6016
90.570,65513.2031
90.657,65503.4609
90.744,65497.9141
90.830,65506.9141
90.917,65522.0586
91.004,65495.9180
91.090,65504.0000
91.177,65528.4727
91.264,65521.6836
91.350,65506.3438
91.437,65524.7461
91.524,65527.4141
91.610,65524.9961
91.697,65529.2695
91.784,65508.3164
91.870,65517.8867
91.957,65515.4531
92.044,65519.0586
92.130,65531.2344
92.217,65524.2227
92.304,65529.1836
92.390,65526.6914
92.477,65515.0664
92.564,65515.7656
92.650,65525.9336
92.737,65506.1328
92.824,65506.0000
92.910,65530.2539
92.997,65531.2734
93.084,65526.6289
93.170,65526.4258
93.257,65525.7188
93.344,65521.0898
93.430,65524.1992
93.517,65534.5508
93.604,65532.8047
93.690,65531.1602
93.777,65519.3008
93.864,65513.3711
93.950,65529.4766
94.037,65535.0000
94.124,65510.6328
94.210,65527.7539
94.297,65528.8320
94.384,65514.8633
94.470,65532.0859
94.557,65528.6055
94.644,65534.8242
94.730,65522.0508
94.817,65528.6562
94.904,65524.8203
94.990,65522.0078
95.077,65529.0000
95.164,65527.7500
95.250,65519.3789
95.337,65528.9492
95.424,65534.3242
95.510,65533.5352
95.597,65530.4922
95.684,65522.2969
95.771,65534.1953
95.857,65524.2188
95.944,65533.4609
96.031,65532.9297
96.117,65529.8945
96.204,65526.0000
96.291,65531.4258
96.377,65516.2578
96.464,65513.4336
96.551,65527.2344
96.637,65516.5586
96.724,65524.1055
96.811,65534.7734
96.897,65521.6367
96.984,65529.0000
97.071,65514.6562
97.157,65511.3477
97.244,65523.0586
97.331,65524.9492
97.417,65531.4453
97.504,65534.6367
97.591,65520.9727
97.677,65509.0820
97.764,65534.2578
97.851,65533.7539
97.937,65534.1250
98.024,65533.4805
98.111,65515.8516
98.197,65531.5156
98.284,65521.0352
98.371,65516.8281
98.457,65524.5781
98.544,65522.1914
98.631,65514.7969
98.717,65520.2852
98.804,65517.5430
98.891,65507.5938
98.977,65501.9844
99.064,65514.1367
99.151,65531.6523
99.237,65525.1914
99.324,65510.5547
99.411,65505.7109
99.497,65491.2852
99.584,65501.1328
99.671,65502.1289
99.757,65500.8789
99.844,65490.8008
99.931,65503.9609
100.017,65490.1953
100.104,65502.1953
100.191,65501.3047
100.277,65506.4766
100.364,65507.7734
100.451,65500.4648
100.537,65507.7578
100.624,65514.5312
100.711,65504.6289
100.797,65505.6328
100.884,65528.2891
100.971,65520.5195
101.057,65515.8711
101.144,65532.2383
101.231,65525.7539
101.317,65514.4805
101.404,65522.5117
101.491,65534.5000
101.577,65515.4922
101.664,65525.0117
101.751,65520.8320
101.837,65510.0664
101.924,65532.5156
102.011,65531.0352
102.097,65522.6133
102.184,65523.5703
102.271,65531.8945
102.357,65531.3555
102.444,65525.7109
102.531,65513.2461
102.617,65523.8945
102.704,65526.6406
102.791,65525.0000
102.877,65535.0000
102.964,65509.3828
103.051,65533.1562
103.137,65528.4805
103.224,65529.1172
103.311,65529.2539
103.397,65520.4453
103.484,65522.8398
103.571,65530.6250
103.657,65523.3828
103.744,65517.0391
103.831,65535.0000
103.917,65512.3867
104.004,65526.2188
104.091,65523.7461
104.177,65532.8320
104.264,65521.3867
104.351,65522.8008
104.438,65529.4023
104.524,65526.3789
104.611,65519.0430
104.698,65534.1875
104.784,65508.6953
104.871,65517.5156
104.958,65519.9180
105.044,65514.6836
105.131,65516.7891
105.218,65527.7891
105.304,65497.7891
105.391,65527.7344
105.478,65519.1836
105.564,65512.2930
105.651,65518.2148
105.738,65518.9375
105.824,65526.3789
105.911,65535.0000
105.998,65515.0000
106.084,65534.3438
106.171,65533.4609
106.258,65505.9609
106.344,65522.3320
106.431,65523.4297
106.518,65518.1211
106.604,65525.0000
106.691,65530.3828
106.778,65528.0469
106.864,65518.0352
106.951,65522.3125
107.038,65531.4609
107.124,65530.3867
107.211,65521.3906
107.298,65531.2695
107.384,65520.8281
107.471,65517.3555
107.558,65527.4180
107.644,65525.3906
107.731,65516.1914
107.818,65520.2812
107.904,65517.1602
107.991,65521.4102
108.078,65519.9375
108.164,65517.8398
108.251,65530.6094
108.338,65520.0195
108.424,65529.8008
108.511,65510.1523
108.598,65524.7617
108.684,65521.9961
108.771,65527.0000
108.858,65525.7617
108.944,65529.9609
109.031,65525.4688
109.118,65518.4141
109.204,65510.9414
109.291,65506.0703
109.378,65511.7227
109.464,65496.5781
109.551,65513.3672
109.638,65501.3203
109.724,65502.4766
109.811,65500.0469
109.898,65498.5781
109.984,65491.0000
110.071,65500.5312
110.158,65498.0742
110.244,65500.7969
110.331,65501.0703
110.418,65493.1523
110.504,65503.8594
110.591,65501.8125
110.678,65515.0195
110.764,65513.9961
110.851,65514.8086
110.938,65507.6016
111.024,65517.2422
111.111,65526.5078
111.198,65529.7227
111.284,65526.0469
111.371,65516.9180
111.458,65507.0898
111.544,65535.0000
111.631,65520.8477
111.718,65523.2578
111.804,65519.1328
111.891,65516.7148
111.978,65519.2617
112.064,65528.6953
112.151,65529.2656
112.238,65522.9414
112.324,65527.7109
112.411,65525.1641
112.498,65531.4844
112.585,65513.4141
112.671,65520.9492
112.758,65517.7031
112.845,65511.8906
112.931,65532.8086
113.018,65521.2852
113.105,65527.2031
113.191,65516.4961
113.278,65533.6055
113.365,65516.2461
113.451,65518.0391
113.538,65513.1445
113.625,65527.5547
113.711,65525.4883
113.798,65525.4609
113.885,65526.0156
113.971,65527.5664
114.058,65530.1758
114.145,65523.3008
114.231,65526.8164
114.318,65517.2734
114.405,65527.7969
114.491,65518.7383
114.578,65523.9805
114.665,65507.0273
114.751,65533.6367
114.838,65519.4414
114.925,65518.7734
115.011,65512.1406
115.098,65522.5156
115.185,65529.1719
115.271,65531.7539
115.358,65518.6953
115.445,65511.5156
115.531,65525.0352
115.618,65529.9727
115.705,65530.0234
115.791,65519.6055
115.878,65525.6445
115.965,65518.3164
116.051,65509.3359
116.138,65535.0000
116.225,65516.7266
116.311,65513.7031
116.398,65519.9102
116.485,65523.3398
116.571,65520.6211
116.658,65528.2734
116.745,65515.7070
116.831,65525.4258
116.918,65517.9336
117.005,65533.2773
117.091,65525.4336
117.178,65526.0000
117.265,65518.5234
117.351,65527.8359
117.438,65517.0469
117.525,65514.7305
117.611,65509.4609
117.698,65517.7578
117.785,65519.2227
117.871,65529.7734
117.958,65526.5117
118.045,65526.7812
118.131,65523.2891
118.218,65532.4336
118.305,65510.7539
118.391,65526.8828
118.478,65502.1680
118.565,65527.9883
118.651,65531.8164
118.738,65528.4375
118.825,65529.1914
118.911,65529.0664
118.998,65517.1875
119.085,65526.5781
119.171,65518.0000
119.258,65512.8867
119.345,65522.0859
119.431,65512.1172
119.518,65509.3867
119.605,65505.0039
119.691,65509.4961
119.778,65504.2461
119.865,65495.7539
119.951,65492.1641
120.038,65501.3125
120.125,65500.5742
120.211,65502.9492
120.298,65503.4961
120.385,65501.3008
120.471,65500.3086
120.558,65505.7500
120.645,65504.0898
120.731,65508.0625
120.818,65491.7188
120.905,65513.1602
120.992,65512.6094
121.078,65500.6523
