Distance,Intensity
120.731,65502.5508
120.818,65521.6680
120.905,65533.0547
120.992,65517.4180
121.078,65528.6953
121.165,65531.0000
121.252,65527.9180
121.338,65510.4766
121.425,65521.6055
121.512,65524.7578
121.598,65528.9727
121.685,65530.6172
121.772,65512.7891
121.858,65526.6055
121.945,65516.4141
122.032,65515.5742
122.118,65522.5977
122.205,65516.8086
122.292,65533.8125
122.378,65527.0625
122.465,65507.9609
122.552,65530.4492
122.638,65513.9531
122.725,65529.8203
122.812,65522.4180
122.898,65524.2969
122.985,65520.3320
123.072,65522.5859
123.158,65526.0000
123.245,65518.0820
123.332,65529.1719
123.418,65512.9688
123.505,65517.7734
123.592,65529.8398
123.678,65528.6328
123.765,65527.3984
123.852,65518.5391
123.938,65535.0000
124.025,65520.7812
124.112,65522.4258
124.198,65523.1445
124.285,65509.0000
124.372,65520.1406
124.458,65526.4297
124.545,65529.8633
124.632,65527.4336
124.718,65532.7344
124.805,65529.3555
124.892,65524.3516
124.978,65516.1602
125.065,65526.9375
125.152,65514.0781
125.238,65531.0742
125.325,65521.8438
125.412,65528.4688
125.498,65527.3086
125.585,65522.3516
125.672,65535.0000
125.758,65519.0938
125.845,65530.5391
125.932,65529.1875
126.018,65527.8281
126.105,65516.1016
126.192,65524.1953
126.278,65527.4531
126.365,65513.1133
126.452,65531.2656
126.538,65525.0078
126.625,65529.8203
126.712,65533.0859
126.798,65522.4297
126.885,65522.8320
126.972,65516.4102
127.058,65531.0781
127.145,65527.6211
127.232,65522.7578
127.318,65521.4844
127.405,65529.4297
127.492,65520.2109
127.578,65521.0000
127.665,65532.8672
127.752,65531.5312
127.838,65521.7891
127.925,65523.7695
128.012,65517.3555
128.098,65526.0820
128.185,65517.5273
128.272,65529.7852
128.358,65531.3242
128.445,65515.5703
128.532,65512.8438
128.618,65518.0391
128.705,65517.1875
128.792,65502.0000
128.878,65501.4922
128.965,65518.8047
129.052,65493.8555
129.139,65501.2930
129.225,65507.1211
129.312,65498.4570
129.399,65498.5664
129.485,65505.9062
129.572,65490.0664
129.659,65493.5312
129.745,65490.0000
129.832,65489.9844
129.919,65491.5781
130.005,65495.5195
130.092,65502.0117
130.179,65510.4570
130.265,65508.4844
130.352,65518.9531
130.439,65512.9844
130.525,65507.5000
130.612,65518.0117
130.699,65525.4922
130.785,65524.5312
130.872,65532.5195
130.959,65520.9492
131.045,65523.0820
131.132,65526.6172
131.219,65509.4766
131.305,65519.0195
131.392,65530.0977
131.479,65518.0859
131.565,65519.3828
131.652,65526.0508
131.739,65526.4570
131.825,65526.2773
131.912,65519.3828
131.999,65512.6875
132.085,65517.0703
132.172,65517.2148
132.259,65522.0391
132.345,65529.7305
132.432,65524.4805
132.519,65517.0000
132.605,65535.0000
132.692,65514.6250
132.779,65533.9492
132.865,65527.5820
132.952,65524.4727
133.039,65511.9414
133.125,65521.0000
133.212,65525.9375
133.299,65526.8086
133.385,65532.0664
133.472,65522.6602
133.559,65526.1641
133.645,65509.0703
133.732,65529.6328
133.819,65530.0742
133.905,65530.1523
133.992,65525.3359
134.079,65531.7852
134.165,65521.4961
134.252,65529.0273
134.339,65526.8242
134.425,65523.0898
134.512,65533.6367
134.599,65528.2031
134.685,65525.6875
134.772,65521.8672
134.859,65524.4492
134.945,65534.5508
135.032,65520.1719
135.119,65516.7578
135.205,65529.3242
135.292,65523.8984
135.379,65528.7812
135.465,65524.4414
135.552,65534.0000
135.639,65523.0000
135.725,65516.7617
135.812,65520.4844
135.899,65516.6172
135.985,65529.3711
136.072,65525.3828
136.159,65520.5664
136.245,65511.2109
136.332,65514.0977
136.419,65523.0508
136.505,65518.6133
136.592,65524.7461
136.679,65511.1367
136.765,65518.2891
136.852,65528.1289
136.939,65524.8516
137.025,65510.8281
137.112,65528.6680
137.199,65519.1523
137.285,65516.6211
137.372,65524.1016
137.459,65516.3203
137.546,65514.7109
137.632,65528.3984
137.719,65528.3398
137.806,65519.6641
137.892,65517.5078
137.979,65526.2969
138.066,65506.6914
138.152,65521.0625
138.239,65526.5234
138.326,65521.1289
138.412,65518.5898
138.499,65525.3086
138.586,65520.7773
138.672,65529.3125
138.759,65511.3789
138.846,65522.5742
138.932,65501.4219
139.019,65510.6328
139.106,65498.7969
139.192,65503.2031
139.279,65498.2031
139.366,65493.5781
139.452,65489.3984
139.539,65491.3945
139.626,65494.1641
139.712,65492.0000
139.799,65494.5742
139.886,65493.4297
139.972,65494.6953
140.059,65493.6562
140.146,65494.1055
140.232,65498.1172
140.319,65500.9023
140.406,65506.0000
140.492,65506.8555
140.579,65521.1523
140.666,65522.6992
140.752,65517.3555
140.839,65532.7109
140.926,65528.9141
141.012,65524.0000
141.099,65532.7305
141.186,65510.9609
141.272,65527.2344
141.359,65515.1250
141.446,65511.9961
141.532,65520.2188
141.619,65526.2344
141.706,65524.3125
141.792,65525.3672
141.879,65510.7383
141.966,65531.6836
142.052,65526.9141
142.139,65523.6680
142.226,65515.3867
142.312,65523.5430
142.399,65523.6367
142.486,65513.3516
142.572,65535.0000
142.659,65531.7539
142.746,65526.6758
142.832,65524.7383
142.919,65515.5039
143.006,65532.1484
143.092,65515.2891
143.179,65524.4883
143.266,65519.5977
143.352,65523.3477
143.439,65535.0000
143.526,65514.2461
143.612,65513.8438
143.699,65518.7148
143.786,65506.3906
143.872,65523.5742
143.959,65516.7266
144.046,65515.5547
144.132,65525.8164
144.219,65531.2305
144.306,65517.0742
144.392,65517.3633
144.479,65513.3203
144.566,65511.7422
144.652,65519.9727
144.739,65521.9883
144.826,65521.9570
144.912,65531.0078
144.999,65525.6602
145.086,65531.3398
145.172,65532.3477
145.259,65522.3633
145.346,65516.7148
145.432,65517.3711
145.519,65524.3633
145.606,65519.3281
145.692,65525.8125
145.779,65513.1445
145.866,65512.3242
145.952,65521.0000
146.039,65533.0703
146.126,65525.4727
146.213,65515.6719
146.299,65517.0977
146.386,65512.8242
146.473,65520.4648
146.559,65530.5781
146.646,65520.6289
146.733,65523.4531
146.819,65509.8164
146.906,65510.3750
146.993,65527.3789
147.079,65526.1680
147.166,65523.3086
147.253,65525.3086
147.339,65526.0000
147.426,65528.0586
147.513,65532.2578
147.599,65515.2148
147.686,65520.3320
147.773,65528.0195
147.859,65519.6992
147.946,65532.4023
148.033,65506.8828
148.119,65514.2539
148.206,65523.5156
148.293,65513.7461
148.379,65532.9375
148.466,65526.6484
148.553,65516.9766
148.639,65526.4609
148.726,65515.1445
148.813,65511.0000
148.899,65518.5781
148.986,65503.8477
149.073,65516.5742
149.159,65496.2852
149.246,65501.1523
149.333,65494.9883
149.419,65492.8672
149.506,65490.9727
149.593,65492.2812
149.679,65494.0820
149.766,65492.8828
149.853,65492.0000
149.939,65491.7227
150.026,65486.6211
150.113,65499.0000
150.199,65486.6562
150.286,65495.2734
150.373,65495.6211
150.459,65508.5820
150.546,65495.0469
150.633,65514.9258
150.719,65535.0000
150.806,65516.1406
150.893,65523.3945
150.979,65527.3750
151.066,65525.5273
151.153,65516.5273
151.239,65523.2852
151.326,65528.0859
151.413,65515.4180
151.499,65526.1953
151.586,65511.1289
151.673,65511.7969
151.759,65517.1836
151.846,65529.3906
151.933,65518.9062
152.019,65516.0469
152.106,65526.5195
152.193,65513.2383
152.279,65530.5000
152.366,65520.5039
152.453,65519.9609
152.539,65511.4688
152.626,65530.4766
152.713,65531.3242
152.799,65510.1016
152.886,65535.0000
152.973,65528.2109
153.059,65531.8672
153.146,65532.3203
153.233,65524.2812
153.319,65515.1875
153.406,65521.2656
153.493,65512.4453
153.579,65526.7656
153.666,65530.7852
153.753,65524.0664
153.839,65525.7852
153.926,65515.9297
154.013,65518.1523
154.100,65511.2070
154.186,65519.4375
154.273,65532.5039
154.360,65530.2539
154.446,65521.2500
154.533,65516.2422
154.620,65515.1172
154.706,65527.2227
154.793,65517.8828
154.880,65518.5234
154.966,65534.2188
155.053,65520.5273
155.140,65534.7812
155.226,65528.1094
155.313,65521.0742
155.400,65532.6445
155.486,65528.0664
155.573,65528.6953
155.660,65519.7344
155.746,65516.8320
155.833,65525.9531
155.920,65529.2500
156.006,65526.2773
156.093,65515.0625
156.180,65523.8477
156.266,65520.4492
156.353,65529.0000
156.440,65520.8203
156.526,65506.0352
156.613,65514.8008
156.700,65511.5781
156.786,65527.0195
156.873,65503.1289
156.960,65520.6250
157.046,65512.9297
157.133,65525.8633
157.220,65531.7148
157.306,65514.9609
157.393,65532.3242
157.480,65519.4727
157.566,65532.6211
157.653,65517.9531
157.740,65528.2578
157.826,65533.5117
157.913,65508.9297
158.000,65533.0000
158.086,65532.0664
158.173,65513.2695
158.260,65512.5508
158.346,65520.5391
158.433,65514.6875
158.520,65528.4258
158.606,65515.1914
158.693,65518.2930
158.780,65509.2969
158.866,65519.6055
158.953,65531.7852
159.040,65509.5859
159.126,65500.0820
159.213,65502.3203
159.300,65494.8477
159.386,65491.5039
159.473,65486.8320
159.560,65499.3359
159.646,65486.8203
159.733,65496.0000
159.820,65494.1836
159.906,65492.0273
159.993,65494.0000
160.080,65489.3203
160.166,65493.0430
160.253,65488.9023
160.340,65492.6289
160.426,65500.4688
160.513,65498.6016
160.600,65526.6055
160.686,65497.2227
160.773,65514.0000
160.860,65525.2109
160.946,65531.6016
161.033,65518.7930
161.120,65525.7031
161.206,65518.7695
161.293,65509.3906
161.380,65504.9102
161.466,65519.1328
161.553,65523.0078
161.640,65519.4375
161.726,65522.4336
161.813,65533.8750
161.900,65522.8594
161.986,65511.7383
162.073,65522.2500
162.160,65528.0898
162.246,65524.3750
162.333,65528.0000
162.420,65522.6680
162.507,65520.5898
162.593,65533.0781
162.680,65526.6953
162.767,65514.6836
162.853,65530.5859
162.940,65533.9805
163.027,65524.5078
163.113,65531.6211
163.200,65524.7500
163.287,65531.9141
163.373,65517.2266
163.460,65522.5430
163.547,65534.1562
163.633,65520.0742
163.720,65534.1172
163.807,65524.6484
163.893,65513.7969
163.980,65526.6914
164.067,65527.1133
164.153,65525.2500
164.240,65533.8867
164.327,65524.6602
164.413,65533.8945
164.500,65512.0156
164.587,65523.9141
164.673,65526.6445
164.760,65515.0000
164.847,65510.8516
164.933,65516.1055
165.020,65505.0039
165.107,65513.8203
165.193,65523.1016
165.280,65523.8047
165.367,65521.3047
165.453,65523.0859
165.540,65535.0000
165.627,65522.8398
165.713,65530.8516
165.800,65518.2852
165.887,65521.0938
165.973,65518.9805
166.060,65525.0078
166.147,65532.8203
166.233,65532.4023
166.320,65517.4414
166.407,65534.7383
166.493,65533.6992
166.580,65531.0859
166.667,65517.1680
166.753,65525.8359
166.840,65511.0742
166.927,65521.1836
167.013,65518.4531
167.100,65523.7188
167.187,65532.4805
167.273,65527.0000
167.360,65522.8477
167.447,65514.8320
167.533,65529.4492
167.620,65534.8516
167.707,65522.9258
167.793,65521.7852
167.880,65529.4336
167.967,65533.4648
168.053,65529.7930
168.140,65516.4062
168.227,65533.1328
168.313,65534.0664
168.400,65516.9062
168.487,65514.8711
168.573,65532.0547
168.660,65513.4922
168.747,65523.7305
168.833,65534.4023
168.920,65530.7070
169.007,65519.8281
169.093,65515.1914
169.180,65507.2773
169.267,65495.0547
169.353,65492.0547
169.440,65499.2617
169.527,65487.3633
169.613,65498.1016
169.700,65487.1992
169.787,65497.9531
169.873,65493.8086
169.960,65490.6562
170.047,65487.2305
170.133,65497.5078
170.220,65489.0430
170.307,65497.8281
170.393,65500.0000
170.480,65507.8359
170.567,65515.2031
170.653,65507.6602
170.740,65519.2656
170.827,65534.7070
170.913,65515.8555
171.000,65529.9297
171.087,65522.0664
171.174,65517.5898
171.260,65515.1289
171.347,65510.3086
171.434,65528.8789
171.520,65527.1445
171.607,65534.0273
171.694,65508.2969
171.780,65530.7422
171.867,65535.0000
171.954,65514.4297
172.040,65511.5508
172.127,65535.0000
172.214,65520.2734
172.300,65523.6016
172.387,65515.9609
172.474,65493.7539
172.560,65534.6602
172.647,65515.3203
172.734,65520.2227
172.820,65526.1250
172.907,65515.1680
172.994,65529.7500
173.080,65534.7812
173.167,65518.0898
173.254,65517.0547
173.340,65520.1211
173.427,65534.0078
173.514,65534.9180
173.600,65503.1602
173.687,65517.0430
173.774,65518.0117
173.860,65526.0039
173.947,65520.0117
174.034,65516.0000
