Distance,Intensity
120.992,65535.0000
121.078,65531.0000
121.165,65530.1406
121.252,65532.6406
121.338,65513.6328
121.425,65525.0000
121.512,65522.8477
121.598,65535.0000
121.685,65512.2266
121.772,65511.1914
121.858,65532.6016
121.945,65518.8047
122.032,65531.7812
122.118,65527.2422
122.205,65524.1484
122.292,65535.0000
122.378,65523.0625
122.465,65531.4453
122.552,65519.6484
122.638,65521.5508
122.725,65519.3594
122.812,65524.0000
122.898,65529.2266
122.985,65530.7617
123.072,65528.2422
123.158,65528.7539
123.245,65521.3281
123.332,65533.2539
123.418,65523.9492
123.505,65522.6445
123.592,65530.7969
123.678,65515.8984
123.765,65532.8867
123.852,65527.1914
123.938,65519.8164
124.025,65520.0234
124.112,65530.7383
124.198,65531.0000
124.285,65510.5664
124.372,65518.4297
124.458,65525.9648
124.545,65529.3125
124.632,65521.6211
124.718,65522.7656
124.805,65519.5156
124.892,65528.7422
124.978,65527.1484
125.065,65527.5664
125.152,65511.5625
125.238,65515.9258
125.325,65529.1562
125.412,65527.5312
125.498,65516.4805
125.585,65526.0117
125.672,65524.2188
125.758,65528.3203
125.845,65518.3242
125.932,65525.0508
126.018,65525.9336
126.105,65518.5938
126.192,65519.0469
126.278,65529.0352
126.365,65524.7148
126.452,65532.8125
126.538,65518.3633
126.625,65525.9102
126.712,65527.2812
126.798,65519.1992
126.885,65520.3750
126.972,65524.2461
127.058,65519.4766
127.145,65523.7617
127.232,65526.8398
127.318,65530.1680
127.405,65528.8242
127.492,65510.8594
127.578,65522.9336
127.665,65523.7891
127.752,65510.7227
127.838,65521.3945
127.925,65521.9414
128.012,65503.1172
128.098,65533.9453
128.185,65524.3672
128.272,65513.5273
128.358,65533.9492
128.445,65507.6641
128.532,65512.1836
128.618,65504.6484
128.705,65512.0430
128.792,65501.5586
128.878,65503.6719
128.965,65505.0352
129.052,65489.0664
129.139,65503.8711
129.225,65495.5742
129.312,65490.0547
129.399,65494.4102
129.485,65495.9297
129.572,65493.6211
129.659,65496.4297
129.745,65494.4727
129.832,65489.9375
129.919,65493.0977
130.005,65504.0586
130.092,65502.0586
130.179,65493.4727
130.265,65509.4727
130.352,65508.9883
130.439,65511.0117
130.525,65506.0000
130.612,65519.4961
130.699,65524.9961
130.785,65512.0000
130.872,65526.0078
130.959,65518.4336
131.045,65516.9883
131.132,65521.9570
131.219,65521.7148
131.305,65523.7070
131.392,65522.5703
131.479,65519.5547
131.565,65524.8086
131.652,65527.3047
131.739,65526.7383
131.825,65523.3359
131.912,65528.2227
131.999,65527.0000
132.085,65519.9805
132.172,65529.0000
132.259,65515.4805
132.345,65501.6055
132.432,65507.9570
132.519,65512.7070
132.605,65516.7109
132.692,65511.0234
132.779,65520.3789
132.865,65523.1602
132.952,65518.4961
133.039,65510.0078
133.125,65512.7539
133.212,65512.4062
133.299,65531.2773
133.385,65523.7305
133.472,65526.9922
133.559,65528.9531
133.645,65512.2852
133.732,65521.5898
133.819,65514.8477
133.905,65523.0781
133.992,65530.6797
134.079,65514.0820
134.165,65519.4141
134.252,65521.4297
134.339,65532.2812
134.425,65519.2773
134.512,65516.4531
134.599,65520.9062
134.685,65517.6445
134.772,65518.8047
134.859,65531.1523
134.945,65520.8984
135.032,65514.3438
135.119,65525.6328
135.205,65522.2305
135.292,65514.0078
135.379,65523.8867
135.465,65527.2148
135.552,65519.3867
135.639,65513.8555
135.725,65518.2773
135.812,65524.2695
135.899,65525.2344
135.985,65523.8750
136.072,65514.3828
136.159,65528.8711
136.245,65512.9883
136.332,65530.0000
136.419,65519.0273
136.505,65524.5312
136.592,65520.9883
136.679,65513.7188
136.765,65521.5703
136.852,65530.9922
136.939,65526.9023
137.025,65516.2773
137.112,65530.5742
137.199,65520.8477
137.285,65533.8438
137.372,65524.2070
137.459,65521.7812
137.546,65523.9336
137.632,65519.3281
137.719,65535.0000
137.806,65516.8398
137.892,65530.0000
137.979,65529.0977
138.066,65522.3477
138.152,65522.2188
138.239,65533.3555
138.326,65516.0273
138.412,65534.4102
138.499,65526.0156
138.586,65517.4805
138.672,65527.6836
138.759,65508.4883
138.846,65505.2578
138.932,65512.5977
139.019,65500.6211
139.106,65498.5898
139.192,65499.8008
139.279,65501.0039
139.366,65496.0000
139.452,65496.5898
139.539,65495.1719
139.626,65497.7891
139.712,65495.4219
139.799,65491.3945
139.886,65493.4297
139.972,65495.8242
140.059,65495.4648
140.146,65495.3281
140.232,65496.8359
140.319,65501.1641
140.406,65503.3867
140.492,65505.6992
140.579,65509.9219
140.666,65520.0156
140.752,65517.7109
140.839,65530.4219
140.926,65520.8047
141.012,65528.0352
141.099,65530.7305
141.186,65531.2266
141.272,65530.4922
141.359,65516.5039
141.446,65520.9922
141.532,65518.6133
141.619,65513.6641
141.706,65516.6836
141.792,65534.2578
141.879,65526.5000
141.966,65534.0000
142.052,65525.9141
142.139,65520.6953
142.226,65521.7305
142.312,65524.6250
142.399,65525.0898
142.486,65519.9375
142.572,65526.2773
142.659,65519.6523
142.746,65529.8750
142.832,65531.1523
142.919,65522.9336
143.006,65535.0000
143.092,65531.8672
143.179,65527.5547
143.266,65509.8789
143.352,65524.7734
143.439,65520.6719
143.526,65528.4023
143.612,65524.8633
143.699,65514.1367
143.786,65523.9102
143.872,65520.7344
143.959,65519.9648
144.046,65526.3789
144.132,65524.4062
144.219,65528.5469
144.306,65512.3398
144.392,65514.0000
144.479,65523.9609
144.566,65527.9375
144.652,65519.3359
144.739,65527.5938
144.826,65531.0078
144.912,65516.6797
144.999,65514.0078
145.086,65531.3398
145.172,65532.3281
145.259,65529.3242
145.346,65522.2969
145.432,65529.6445
145.519,65526.6055
145.606,65518.5156
145.692,65530.2812
145.779,65524.1562
145.866,65518.6484
145.952,65521.5469
146.039,65517.9648
146.126,65527.1133
146.213,65513.2383
146.299,65530.2305
146.386,65522.6836
146.473,65528.6641
146.559,65520.0000
146.646,65529.7422
146.733,65524.6289
146.819,65512.0664
146.906,65535.0000
146.993,65523.9727
147.079,65512.8594
147.166,65532.5312
147.253,65510.5391
147.339,65523.5586
147.426,65521.6680
147.513,65519.8203
147.599,65526.9609
147.686,65529.8516
147.773,65520.9648
147.859,65527.1875
147.946,65530.5039
148.033,65511.3125
148.119,65513.4062
148.206,65521.6406
148.293,65534.7031
148.379,65528.6523
148.466,65530.7617
148.553,65530.1914
148.639,65519.5391
148.726,65525.1641
148.813,65502.4766
148.899,65515.0000
148.986,65506.8945
149.073,65511.0156
149.159,65496.2852
149.246,65507.1523
149.333,65498.1211
149.419,65490.6953
149.506,65499.1289
149.593,65509.3828
149.679,65494.6016
149.766,65493.7227
149.853,65493.0000
149.939,65491.8320
150.026,65488.7227
150.113,65502.3516
150.199,65506.3711
150.286,65500.9961
150.373,65495.9141
150.459,65512.0820
150.546,65515.3477
150.633,65530.4297
150.719,65521.0898
150.806,65535.0000
150.893,65518.6602
150.979,65527.3828
151.066,65519.0156
151.153,65528.2617
151.239,65522.4531
151.326,65527.6953
151.413,65515.4805
151.499,65528.0078
151.586,65530.7109
151.673,65520.5430
151.759,65521.9062
151.846,65520.9805
151.933,65517.2070
152.019,65522.7578
152.106,65529.2344
152.193,65512.9844
152.279,65519.0000
152.366,65523.2695
152.453,65527.5586
152.539,65527.0234
152.626,65526.0000
152.713,65535.0000
152.799,65513.4648
152.886,65522.2148
152.973,65519.3555
153.059,65533.4805
153.146,65516.5625
153.233,65531.1953
153.319,65527.5234
153.406,65520.1562
153.493,65518.8086
153.579,65526.6484
153.666,65515.9375
153.753,65520.2344
153.839,65533.6094
153.926,65521.1602
154.013,65526.0078
154.100,65532.3945
154.186,65529.5273
154.273,65534.0898
154.360,65525.0273
154.446,65505.3750
154.533,65534.0000
154.620,65522.5547
154.706,65522.0039
154.793,65523.3164
154.880,65516.7617
154.966,65532.3711
155.053,65525.5273
155.140,65534.2188
155.226,65512.9453
155.313,65517.5820
155.400,65517.0703
155.486,65524.2305
155.573,65520.9688
155.660,65511.4766
155.746,65511.0430
155.833,65535.0000
155.920,65535.0000
156.006,65522.3164
156.093,65524.9375
156.180,65517.5156
156.266,65519.5703
156.353,65529.9219
156.440,65530.7539
156.526,65533.1875
156.613,65514.0000
156.700,65530.8008
156.786,65518.0000
156.873,65523.9727
156.960,65512.3906
157.046,65507.3906
157.133,65533.4453
157.220,65527.6797
157.306,65531.7695
157.393,65535.0000
157.480,65524.5273
157.566,65520.8125
157.653,65516.9531
157.740,65530.1328
157.826,65523.8320
157.913,65522.7773
158.000,65529.2891
158.086,65519.3359
158.173,65516.9102
158.260,65519.8203
158.346,65517.0000
158.433,65535.0000
158.520,65529.7148
158.606,65526.1758
158.693,65533.4141
158.780,65527.0000
158.866,65523.5586
158.953,65516.2148
159.040,65505.6875
159.126,65509.8281
159.213,65500.3203
159.300,65502.3711
159.386,65493.5156
159.473,65490.3320
159.560,65497.8320
159.646,65496.9922
159.733,65498.8203
159.820,65496.5117
159.906,65500.5664
159.993,65495.5820
160.080,65492.7656
160.166,65496.0859
160.253,65496.6914
160.340,65494.0469
160.426,65501.7812
160.513,65503.6016
160.600,65509.3242
160.686,65527.3203
160.773,65533.6289
160.860,65527.1836
160.946,65522.9023
161.033,65533.3555
161.120,65523.4062
161.206,65525.5273
161.293,65525.8281
161.380,65514.4883
161.466,65514.5430
161.553,65523.9883
161.640,65520.2891
161.726,65533.5742
161.813,65533.1758
161.900,65525.0000
161.986,65528.3086
162.073,65510.2734
162.160,65530.3164
162.246,65526.5117
162.333,65519.8086
162.420,65534.7344
162.507,65523.7344
162.593,65523.5273
162.680,65524.1719
162.767,65509.9062
162.853,65528.8438
162.940,65532.8320
163.027,65531.6211
163.113,65533.0000
163.200,65530.7500
163.287,65534.8750
163.373,65532.3047
163.460,65524.9727
163.547,65530.3984
163.633,65514.7500
163.720,65513.6602
163.807,65526.9414
163.893,65524.0469
163.980,65532.6875
164.067,65532.8242
164.153,65515.6797
164.240,65525.2383
164.327,65529.8867
164.413,65534.0000
164.500,65520.0938
164.587,65520.7383
164.673,65530.4297
164.760,65515.0664
164.847,65529.3672
164.933,65529.5352
165.020,65509.9336
165.107,65521.4375
165.193,65515.5078
165.280,65531.4023
165.367,65534.5039
165.453,65526.8047
165.540,65534.6094
165.627,65517.5156
165.713,65522.5664
165.800,65522.6641
165.887,65529.7812
165.973,65522.3516
166.060,65530.4414
166.147,65533.0078
166.233,65512.7930
166.320,65533.0508
166.407,65527.2969
166.493,65527.4805
166.580,65514.6289
166.667,65513.1836
166.753,65505.5898
166.840,65535.0000
166.927,65521.4102
167.013,65511.0977
167.100,65520.2734
167.187,65521.6289
167.273,65523.7578
167.360,65535.0000
167.447,65528.3789
167.533,65524.7773
167.620,65535.0000
167.707,65513.5820
167.793,65534.4961
167.880,65510.7891
167.967,65526.4648
168.053,65527.1758
168.140,65506.4727
168.227,65525.5352
168.313,65532.1953
168.400,65520.7422
168.487,65531.8516
168.573,65518.1250
168.660,65524.3203
168.747,65533.9062
168.833,65505.0742
168.920,65534.1172
169.007,65518.3086
169.093,65507.6250
169.180,65504.8867
169.267,65491.0547
169.353,65492.7852
169.440,65492.0000
169.527,65487.0508
169.613,65491.2539
169.700,65491.8516
169.787,65496.5117
169.873,65489.0000
169.960,65489.2344
170.047,65493.1367
170.133,65488.4492
170.220,65494.9141
170.307,65496.7852
170.393,65497.8750
170.480,65493.2852
170.567,65510.0781
170.653,65510.8047
170.740,65534.3555
170.827,65534.5195
170.913,65513.7891
171.000,65532.1055
171.087,65522.8320
171.174,65518.2617
171.260,65529.1914
171.347,65509.6484
171.434,65523.9414
171.520,65528.8555
171.607,65514.2500
171.694,65522.9453
171.780,65532.7930
171.867,65524.2734
171.954,65535.0000
172.040,65524.2539
172.127,65529.5820
172.214,65506.6055
172.300,65519.7227
172.387,65526.1133
172.474,65533.6953
172.560,65516.8828
172.647,65529.0312
172.734,65534.8672
172.820,65528.0977
172.907,65527.8945
172.994,65518.9883
173.080,65529.0664
173.167,65525.0977
173.254,65530.0000
173.340,65535.0000
173.427,65528.9219
173.514,65535.0000
173.600,65512.1133
173.687,65525.0039
173.774,65517.0430
173.860,65535.0000
173.947,65526.0000
174.034,65527.0000
